id,countingBall,nonCountingBall,score,bowlerId,facingBatsmanId,boundary,overHistoryId
129012,2,3,.,2983,2827,FALSE,105782
129013,3,4,.,2983,2827,FALSE,105782
129014,4,5,1,2983,2827,FALSE,105782
129015,5,6,.,2983,21114,FALSE,105782
129016,6,7,4,2983,21114,TRUE,105782
129017,1,1,W,3316,2827,FALSE,105783
129018,2,2,1,3316,3893,FALSE,105783
129019,3,3,1,3316,21114,FALSE,105783
129020,4,4,.,3316,3893,FALSE,105783
129021,5,5,1,3316,3893,FALSE,105783
129022,6,6,.,3316,21114,FALSE,105783
129023,1,1,1,2983,3893,FALSE,105784
129024,2,2,2,2983,21114,FALSE,105784
129025,3,3,.,2983,21114,FALSE,105784
129026,4,4,4,2983,21114,TRUE,105784
129027,5,5,1,2983,21114,FALSE,105784
129028,6,6,.,2983,3893,FALSE,105784
129029,1,1,.,3316,21114,FALSE,105785
129030,2,2,1,3316,21114,FALSE,105785
129031,3,3,1,3316,3893,FALSE,105785
129032,4,4,1,3316,21114,FALSE,105785
129033,5,5,.,3316,3893,FALSE,105785
129034,6,6,4,3316,3893,TRUE,105785
129035,1,1,.,100773,21114,FALSE,105786
129036,2,2,1,100773,21114,FALSE,105786
129037,3,3,.,100773,3893,FALSE,105786
129038,4,4,4,100773,3893,TRUE,105786
129039,5,5,4,100773,3893,TRUE,105786
129040,6,6,4,100773,3893,TRUE,105786
129041,1,1,1,3316,21114,FALSE,105787
129042,2,2,.,3316,3893,FALSE,105787
129043,3,3,1,3316,3893,FALSE,105787
129044,4,4,1,3316,21114,FALSE,105787
129045,5,5,1,3316,3893,FALSE,105787
129046,6,6,.,3316,21114,FALSE,105787
129047,1,1,.,100773,3893,FALSE,105788
129048,2,2,.,100773,3893,FALSE,105788
129049,3,3,.,100773,3893,FALSE,105788
129050,4,4,1,100773,3893,FALSE,105788
129051,5,5,4,100773,21114,TRUE,105788
129052,6,6,.,100773,21114,FALSE,105788
129053,1,1,.,3316,3893,FALSE,105789
129054,2,2,.,3316,3893,FALSE,105789
129055,3,3,.,3316,3893,FALSE,105789
129056,4,4,.,3316,3893,FALSE,105789
129057,5,5,.,3316,3893,FALSE,105789
129058,6,6,4,3316,3893,TRUE,105789
129059,1,1,2,100773,21114,FALSE,105790
129060,2,2,4,100773,21114,TRUE,105790
129061,3,3,.,100773,21114,FALSE,105790
129062,4,4,.,100773,21114,FALSE,105790
129063,5,5,1,100773,21114,FALSE,105790
129064,6,6,.,100773,3893,FALSE,105790
129065,1,1,.,2983,21114,FALSE,105791
129066,2,2,.,2983,21114,FALSE,105791
129067,3,3,.,2983,21114,FALSE,105791
129068,4,4,.,2983,21114,FALSE,105791
129069,5,5,1,2983,21114,FALSE,105791
129070,6,6,1,2983,3893,FALSE,105791
129071,1,1,4,2990,3893,TRUE,105792
129072,2,2,.,2990,3893,FALSE,105792
129073,3,3,1,2990,3893,FALSE,105792
129074,4,4,1,2990,21114,FALSE,105792
129075,5,5,4,2990,3893,TRUE,105792
129076,6,6,.,2990,3893,FALSE,105792
129077,1,1,1,2983,21114,FALSE,105793
129078,2,2,.,2983,3893,FALSE,105793
129079,3,3,.,2983,3893,FALSE,105793
129080,4,4,1,2983,3893,FALSE,105793
129081,5,5,1,2983,21114,FALSE,105793
129082,6,6,4,2983,3893,TRUE,105793
129083,1,1,6,2990,21114,TRUE,105794
129084,2,2,1,2990,21114,FALSE,105794
129085,3,3,.,2990,3893,FALSE,105794
129086,4,4,1,2990,3893,FALSE,105794
129087,5,5,1Wd,2990,21114,FALSE,105794
129088,5,6,1,2990,21114,FALSE,105794
129089,6,7,1,2990,3893,FALSE,105794
129090,1,1,2,517,3893,FALSE,105795
129091,2,2,1,517,3893,FALSE,105795
129092,3,3,.,517,21114,FALSE,105795
129093,4,4,1,517,21114,FALSE,105795
129094,5,5,1,517,3893,FALSE,105795
129095,6,6,.,517,21114,FALSE,105795
129096,1,1,.,2990,3893,FALSE,105796
129097,2,2,.,2990,3893,FALSE,105796
129098,3,3,.,2990,3893,FALSE,105796
129099,4,4,1,2990,3893,FALSE,105796
129100,5,5,.,2990,21114,FALSE,105796
129101,6,6,1,2990,21114,FALSE,105796
129102,1,1,1,517,21114,FALSE,105797
129103,2,2,2,517,3893,FALSE,105797
129104,3,3,1,517,3893,FALSE,105797
129105,4,4,1Wd,517,21114,FALSE,105797
129106,4,5,1,517,21114,FALSE,105797
129107,5,6,W,517,3893,FALSE,105797
129108,6,7,.,517,2837,FALSE,105797
129109,1,1,1,2990,21114,FALSE,105798
129110,2,2,.,2990,2837,FALSE,105798
129111,3,3,1,2990,2837,FALSE,105798
129112,4,4,1,2990,21114,FALSE,105798
129113,5,5,5Wd,2990,2837,FALSE,105798
129114,5,6,.,2990,2837,FALSE,105798
129115,6,7,.,2990,2837,FALSE,105798
129116,1,1,.,517,21114,FALSE,105799
129117,2,2,.,517,21114,FALSE,105799
129118,3,3,1,517,21114,FALSE,105799
129119,4,4,1,517,2837,FALSE,105799
129120,5,5,1,517,21114,FALSE,105799
129121,6,6,1,517,2837,FALSE,105799
129122,1,1,3,1365,2837,FALSE,105800
129123,2,2,2,1365,21114,FALSE,105800
129124,3,3,.,1365,21114,FALSE,105800
129125,4,4,.,1365,21114,FALSE,105800
129126,5,5,1,1365,21114,FALSE,105800
129127,6,6,.,1365,2837,FALSE,105800
129128,1,1,1,517,21114,FALSE,105801
129129,2,2,1,517,2837,FALSE,105801
129130,3,3,1,517,21114,FALSE,105801
129131,4,4,1,517,2837,FALSE,105801
129132,5,5,.,517,21114,FALSE,105801
129133,6,6,4,517,21114,TRUE,105801
129134,1,1,.,1365,2837,FALSE,105802
129135,2,2,4,1365,2837,TRUE,105802
129136,3,3,.,1365,2837,FALSE,105802
129137,4,4,1Nb,1365,2837,FALSE,105802
129138,4,5,6,1365,2837,TRUE,105802
129139,5,6,2,1365,2837,FALSE,105802
129140,6,7,1,1365,2837,FALSE,105802
129141,1,1,.,100773,2837,FALSE,105803
129142,2,2,.,100773,2837,FALSE,105803
129143,3,3,1,100773,2837,FALSE,105803
129144,4,4,.,100773,21114,FALSE,105803
129145,5,5,4,100773,21114,TRUE,105803
129146,6,6,.,100773,21114,FALSE,105803
129147,1,1,1,1365,2837,FALSE,105804
129148,2,2,1,1365,21114,FALSE,105804
129149,3,3,4,1365,2837,TRUE,105804
129150,4,4,1,1365,2837,FALSE,105804
129151,5,5,1,1365,21114,FALSE,105804
129152,6,6,.,1365,2837,FALSE,105804
129153,1,1,1,100773,21114,FALSE,105805
129154,2,2,.,100773,2837,FALSE,105805
129155,3,3,.,100773,2837,FALSE,105805
129156,4,4,1Lb,100773,2837,FALSE,105805
129157,5,5,1,100773,21114,FALSE,105805
129158,6,6,.,100773,2837,FALSE,105805
129159,1,1,3,2987,21114,FALSE,105806
129160,2,2,.,2987,2837,FALSE,105806
129161,3,3,1,2987,2837,FALSE,105806
129162,4,4,1,2987,21114,FALSE,105806
129163,5,5,1,2987,2837,FALSE,105806
129164,6,6,.,2987,21114,FALSE,105806
129165,1,1,.,2983,2837,FALSE,105807
129166,2,2,1B,2983,2837,FALSE,105807
129167,3,3,W,2983,21114,FALSE,105807
129168,4,4,.,2983,2831,FALSE,105807
129169,5,5,1,2983,2831,FALSE,105807
129170,6,6,1,2983,2837,FALSE,105807
129171,1,1,.,2987,2837,FALSE,105808
129172,2,2,1,2987,2837,FALSE,105808
129173,3,3,1,2987,2831,FALSE,105808
129174,4,4,1,2987,2837,FALSE,105808
129175,5,5,.,2987,2831,FALSE,105808
129176,6,6,.,2987,2831,FALSE,105808
129177,1,1,1Wd,2983,2837,FALSE,105809
129178,1,2,.,2983,2837,FALSE,105809
129179,2,3,1,2983,2837,FALSE,105809
129180,3,4,.,2983,2831,FALSE,105809
129181,4,5,1,2983,2831,FALSE,105809
129182,5,6,.,2983,2837,FALSE,105809
129183,6,7,1,2983,2837,FALSE,105809
129184,1,1,.,2987,2837,FALSE,105810
129185,2,2,1,2987,2837,FALSE,105810
129186,3,3,.,2987,2831,FALSE,105810
129187,4,4,.,2987,2831,FALSE,105810
129188,5,5,1,2987,2831,FALSE,105810
129189,6,6,1Lb,2987,2837,FALSE,105810
129190,1,1,1,2990,2837,FALSE,105811
129191,2,2,1,2990,2831,FALSE,105811
129192,3,3,.,2990,2837,FALSE,105811
129193,4,4,4,2990,2837,TRUE,105811
129194,5,5,.,2990,2837,FALSE,105811
129195,6,6,1,2990,2837,FALSE,105811
129196,1,1,1,2987,2837,FALSE,105812
129197,2,2,.,2987,2831,FALSE,105812
129198,3,3,.,2987,2831,FALSE,105812
129199,4,4,.,2987,2831,FALSE,105812
129200,5,5,1,2987,2831,FALSE,105812
129201,6,6,1Wd,2987,2837,FALSE,105812
129202,6,7,1,2987,2837,FALSE,105812
129203,1,1,1,2990,2837,FALSE,105813
129204,2,2,2,2990,2831,FALSE,105813
129205,3,3,.,2990,2831,FALSE,105813
129206,4,4,.,2990,2831,FALSE,105813
129207,5,5,1,2990,2831,FALSE,105813
129208,6,6,1,2990,2837,FALSE,105813
129209,1,1,1,3316,2837,FALSE,105814
129210,2,2,1,3316,2831,FALSE,105814
129211,3,3,2,3316,2837,FALSE,105814
129212,4,4,.,3316,2837,FALSE,105814
129213,5,5,1,3316,2837,FALSE,105814
129214,6,6,1,3316,2831,FALSE,105814
129215,1,1,1,2990,2831,FALSE,105815
129216,2,2,2,2990,2837,FALSE,105815
129217,3,3,1,2990,2837,FALSE,105815
129218,4,4,.,2990,2831,FALSE,105815
129219,5,5,4,2990,2831,TRUE,105815
129220,6,6,1,2990,2831,FALSE,105815
129221,1,1,.,3316,2831,FALSE,105816
129222,2,2,.,3316,2831,FALSE,105816
129223,3,3,.,3316,2831,FALSE,105816
129224,4,4,2,3316,2831,FALSE,105816
129225,5,5,4,3316,2831,TRUE,105816
129226,6,6,.,3316,2831,FALSE,105816
129227,1,1,.,1365,2837,FALSE,105817
129228,2,2,.,1365,2837,FALSE,105817
129229,3,3,1,1365,2837,FALSE,105817
129230,4,4,.,1365,2831,FALSE,105817
129231,5,5,1,1365,2831,FALSE,105817
129232,6,6,1,1365,2837,FALSE,105817
129233,1,1,.,2983,2837,FALSE,105818
129234,2,2,4,2983,2837,TRUE,105818
129235,3,3,W,2983,2837,FALSE,105818
129236,4,4,.,2983,8539,FALSE,105818
129237,5,5,3,2983,8539,FALSE,105818
129238,6,6,.,2983,2831,FALSE,105818
129239,1,1,.,1365,8539,FALSE,105819
129240,2,2,.,1365,8539,FALSE,105819
129241,3,3,1,1365,8539,FALSE,105819
129242,4,4,1,1365,2831,FALSE,105819
129243,5,5,.,1365,8539,FALSE,105819
129244,6,6,4,1365,8539,TRUE,105819
129245,1,1,2,2983,2831,FALSE,105820
129246,2,2,.,2983,2831,FALSE,105820
129247,3,3,1,2983,2831,FALSE,105820
129248,4,4,.,2983,8539,FALSE,105820
129249,5,5,2,2983,8539,FALSE,105820
129250,6,6,.,2983,8539,FALSE,105820
129251,1,1,.,1365,2831,FALSE,105821
129252,2,2,.,1365,2831,FALSE,105821
129253,3,3,4,1365,2831,TRUE,105821
129254,4,4,1,1365,2831,FALSE,105821
129255,5,5,1,1365,8539,FALSE,105821
129256,6,6,1,1365,2831,FALSE,105821
129257,1,1,.,2983,2831,FALSE,105822
129258,2,2,1,2983,2831,FALSE,105822
129259,3,3,4,2983,8539,TRUE,105822
129260,4,4,.,2983,8539,FALSE,105822
129261,5,5,.,2983,8539,FALSE,105822
129262,6,6,.,2983,8539,FALSE,105822
129263,1,1,1,2990,2831,FALSE,105823
129264,2,2,.,2990,8539,FALSE,105823
129265,3,3,.,2990,8539,FALSE,105823
129266,4,4,.,2990,8539,FALSE,105823
129267,5,5,6,2990,8539,TRUE,105823
129268,6,6,.,2990,8539,FALSE,105823
129269,1,1,.,3316,2831,FALSE,105824
129270,2,2,2,3316,2831,FALSE,105824
129271,3,3,1,3316,2831,FALSE,105824
129272,4,4,1Wd,3316,8539,FALSE,105824
129273,4,5,W,3316,8539,FALSE,105824
129274,5,6,.,3316,21110,FALSE,105824
129275,6,7,1,3316,21110,FALSE,105824
129276,1,1,2,517,21110,FALSE,105825
129277,2,2,1,517,21110,FALSE,105825
129278,3,3,1,517,2831,FALSE,105825
129279,4,4,.,517,21110,FALSE,105825
129280,5,5,1,517,21110,FALSE,105825
129281,6,6,4,517,2831,TRUE,105825
129282,1,1,.,3316,21110,FALSE,105826
129283,2,2,4,3316,21110,TRUE,105826
129284,3,3,.,3316,21110,FALSE,105826
129285,4,4,1,3316,21110,FALSE,105826
129286,5,5,1,3316,2831,FALSE,105826
129287,6,6,.,3316,21110,FALSE,105826
129288,1,1,1,517,2831,FALSE,105827
129289,2,2,.,517,21110,FALSE,105827
129290,3,3,4,517,21110,TRUE,105827
129291,4,4,.,517,21110,FALSE,105827
129292,5,5,.,517,21110,FALSE,105827
129293,6,6,1,517,21110,FALSE,105827
129294,1,1,4,3316,21110,TRUE,105828
129295,1,1,.,100349,17100,FALSE,105829
129296,2,2,.,100349,17100,FALSE,105829
129297,3,3,.,100349,17100,FALSE,105829
129298,4,4,.,100349,17100,FALSE,105829
129299,5,5,.,100349,17100,FALSE,105829
129300,6,6,.,100349,17100,FALSE,105829
129301,1,1,2Lb,100348,2781,FALSE,105830
129302,2,2,2,100348,2781,FALSE,105830
129303,3,3,1,100348,2781,FALSE,105830
129304,4,4,.,100348,17100,FALSE,105830
129305,5,5,.,100348,17100,FALSE,105830
129306,6,6,.,100348,17100,FALSE,105830
129307,1,1,.,100349,2781,FALSE,105831
129308,2,2,4,100349,2781,TRUE,105831
129309,3,3,.,100349,2781,FALSE,105831
129310,4,4,.,100349,2781,FALSE,105831
129311,5,5,.,100349,2781,FALSE,105831
129312,6,6,.,100349,2781,FALSE,105831
129313,1,1,1Wd,100348,17100,FALSE,105832
129314,1,2,.,100348,17100,FALSE,105832
129315,2,3,1,100348,17100,FALSE,105832
129316,3,4,.,100348,2781,FALSE,105832
129317,4,5,4,100348,2781,TRUE,105832
129318,5,6,4,100348,2781,TRUE,105832
129319,6,7,.,100348,2781,FALSE,105832
129320,1,1,.,100349,17100,FALSE,105833
129321,2,2,.,100349,17100,FALSE,105833
129322,3,3,1,100349,17100,FALSE,105833
129323,4,4,2,100349,2781,FALSE,105833
129324,5,5,.,100349,2781,FALSE,105833
129325,6,6,.,100349,2781,FALSE,105833
129326,1,1,.,100348,17100,FALSE,105834
129327,2,2,1Wd,100348,17100,FALSE,105834
129328,2,3,.,100348,17100,FALSE,105834
129329,3,4,1,100348,17100,FALSE,105834
129330,4,5,1,100348,2781,FALSE,105834
129331,5,6,.,100348,17100,FALSE,105834
129332,6,7,4,100348,17100,TRUE,105834
129333,1,1,.,100349,2781,FALSE,105835
129334,2,2,.,100349,2781,FALSE,105835
129335,3,3,.,100349,2781,FALSE,105835
129336,4,4,.,100349,2781,FALSE,105835
129337,5,5,.,100349,2781,FALSE,105835
129338,6,6,.,100349,2781,FALSE,105835
129339,1,1,.,100348,17100,FALSE,105836
129340,2,2,.,100348,17100,FALSE,105836
129341,3,3,.,100348,17100,FALSE,105836
129342,4,4,1,100348,17100,FALSE,105836
129343,5,5,.,100348,2781,FALSE,105836
129344,6,6,4,100348,2781,TRUE,105836
129345,1,1,2,100349,17100,FALSE,105837
129346,2,2,4,100349,17100,TRUE,105837
129347,3,3,.,100349,17100,FALSE,105837
129348,4,4,.,100349,17100,FALSE,105837
129349,5,5,1,100349,17100,FALSE,105837
129350,6,6,.,100349,2781,FALSE,105837
129351,1,1,4,100346,17100,TRUE,105838
129352,2,2,3Wd,100346,17100,FALSE,105838
129353,2,3,4,100346,17100,TRUE,105838
129354,3,4,1,100346,17100,FALSE,105838
129355,4,5,.,100346,2781,FALSE,105838
129356,5,6,4,100346,2781,TRUE,105838
129357,6,7,.,100346,2781,FALSE,105838
129358,1,1,4,100343,17100,TRUE,105839
129359,2,2,.,100343,17100,FALSE,105839
129360,3,3,.,100343,17100,FALSE,105839
129361,4,4,1,100343,17100,FALSE,105839
129362,5,5,4,100343,2781,TRUE,105839
129363,6,6,.,100343,2781,FALSE,105839
129364,1,1,.,100341,17100,FALSE,105840
129365,2,2,.,100341,17100,FALSE,105840
129366,3,3,1,100341,17100,FALSE,105840
129367,4,4,.,100341,2781,FALSE,105840
129368,5,5,.,100341,2781,FALSE,105840
129369,6,6,1,100341,2781,FALSE,105840
129370,1,1,.,100343,2781,FALSE,105841
129371,2,2,4,100343,2781,TRUE,105841
129372,3,3,.,100343,2781,FALSE,105841
129373,4,4,1Wd,100343,2781,FALSE,105841
129374,4,5,4,100343,2781,TRUE,105841
129375,5,6,1Wd,100343,2781,FALSE,105841
129376,5,7,1,100343,2781,FALSE,105841
129377,6,8,4,100343,17100,TRUE,105841
129378,1,1,.,100341,2781,FALSE,105842
129379,2,2,.,100341,2781,FALSE,105842
129380,3,3,.,100341,2781,FALSE,105842
129381,4,4,.,100341,2781,FALSE,105842
129382,5,5,1,100341,2781,FALSE,105842
129383,6,6,.,100341,17100,FALSE,105842
129384,1,1,.,100350,2781,FALSE,105843
129385,2,2,.,100350,2781,FALSE,105843
129386,3,3,1,100350,2781,FALSE,105843
129387,4,4,.,100350,17100,FALSE,105843
129388,5,5,1,100350,17100,FALSE,105843
129389,6,6,1Wd,100350,2781,FALSE,105843
129390,6,7,1,100350,2781,FALSE,105843
129391,1,1,.,100341,2781,FALSE,105844
129392,2,2,1,100341,2781,FALSE,105844
129393,3,3,1,100341,17100,FALSE,105844
129394,4,4,.,100341,2781,FALSE,105844
129395,5,5,1,100341,2781,FALSE,105844
129396,6,6,5Nb,100341,17100,TRUE,105844
129397,6,7,1,100341,17100,FALSE,105844
129398,1,1,.,100350,17100,FALSE,105845
129399,2,2,1,100350,17100,FALSE,105845
129400,3,3,1,100350,2781,FALSE,105845
129401,4,4,.,100350,17100,FALSE,105845
129402,5,5,.,100350,17100,FALSE,105845
129403,6,6,1,100350,17100,FALSE,105845
129404,1,1,1,100347,17100,FALSE,105846
129405,2,2,.,100347,2781,FALSE,105846
129406,3,3,.,100347,2781,FALSE,105846
129407,4,4,4,100347,2781,TRUE,105846
129408,5,5,.,100347,2781,FALSE,105846
129409,6,6,1,100347,2781,FALSE,105846
129410,1,1,1,100350,2781,FALSE,105847
129411,2,2,2,100350,17100,FALSE,105847
129412,3,3,.,100350,17100,FALSE,105847
129413,4,4,1,100350,17100,FALSE,105847
129414,5,5,.,100350,2781,FALSE,105847
129415,6,6,1,100350,2781,FALSE,105847
129416,1,1,1,100347,2781,FALSE,105848
129417,2,2,1,100347,17100,FALSE,105848
129418,3,3,.,100347,2781,FALSE,105848
129419,4,4,4,100347,2781,TRUE,105848
129420,5,5,1,100347,2781,FALSE,105848
129421,6,6,.,100347,17100,FALSE,105848
129422,1,1,1Wd,100350,2781,FALSE,105849
129423,1,2,.,100350,2781,FALSE,105849
129424,2,3,1Wd,100350,2781,FALSE,105849
129425,2,4,W,100350,2781,FALSE,105849
129426,3,5,2,100350,1171,FALSE,105849
129427,4,6,.,100350,1171,FALSE,105849
129428,5,7,1Wd,100350,1171,FALSE,105849
129429,5,8,1,100350,1171,FALSE,105849
129430,6,9,1,100350,17100,FALSE,105849
129431,1,1,.,100347,17100,FALSE,105850
129432,2,2,1,100347,17100,FALSE,105850
129433,3,3,1,100347,1171,FALSE,105850
129434,4,4,.,100347,17100,FALSE,105850
129435,5,5,.,100347,17100,FALSE,105850
129436,6,6,.,100347,17100,FALSE,105850
129437,1,1,.,100350,1171,FALSE,105851
129438,2,2,W,100350,1171,FALSE,105851
129439,3,3,.,100350,4948,FALSE,105851
129440,4,4,1,100350,4948,FALSE,105851
129441,5,5,.,100350,17100,FALSE,105851
129442,6,6,.,100350,17100,FALSE,105851
129443,1,1,.,100347,4948,FALSE,105852
129444,2,2,.,100347,4948,FALSE,105852
129445,3,3,.,100347,4948,FALSE,105852
129446,4,4,1,100347,4948,FALSE,105852
129447,5,5,.,100347,17100,FALSE,105852
129448,6,6,4,100347,17100,TRUE,105852
129449,1,1,4,100350,4948,TRUE,105853
129450,2,2,.,100350,4948,FALSE,105853
129451,3,3,1,100350,4948,FALSE,105853
129452,4,4,.,100350,17100,FALSE,105853
129453,5,5,.,100350,17100,FALSE,105853
129454,6,6,1,100350,17100,FALSE,105853
129455,1,1,2,100347,17100,FALSE,105854
129456,2,2,.,100347,17100,FALSE,105854
129457,3,3,.,100347,17100,FALSE,105854
129458,4,4,1,100347,17100,FALSE,105854
129459,5,5,.,100347,4948,FALSE,105854
129460,6,6,.,100347,4948,FALSE,105854
129461,1,1,1,100350,17100,FALSE,105855
129462,2,2,.,100350,4948,FALSE,105855
129463,3,3,4,100350,4948,TRUE,105855
129464,4,4,.,100350,4948,FALSE,105855
129465,5,5,.,100350,4948,FALSE,105855
129466,6,6,2,100350,4948,FALSE,105855
129467,1,1,1,100347,17100,FALSE,105856
129468,2,2,.,100347,4948,FALSE,105856
129469,3,3,.,100347,4948,FALSE,105856
129470,4,4,1,100347,4948,FALSE,105856
129471,5,5,1,100347,17100,FALSE,105856
129472,6,6,.,100347,4948,FALSE,105856
129473,1,1,.,100346,17100,FALSE,105857
129474,2,2,4,100346,17100,TRUE,105857
129475,3,3,1,100346,17100,FALSE,105857
129476,4,4,1,100346,4948,FALSE,105857
129477,5,5,3Lb,100346,17100,FALSE,105857
129478,6,6,.,100346,4948,FALSE,105857
129479,1,1,.,100347,17100,FALSE,105858
129480,2,2,2,100347,17100,FALSE,105858
129481,3,3,2,100347,17100,FALSE,105858
129482,4,4,1,100347,17100,FALSE,105858
129483,5,5,3,100347,4948,FALSE,105858
129484,6,6,.,100347,17100,FALSE,105858
129485,1,1,1,100346,4948,FALSE,105859
129486,2,2,1,100346,17100,FALSE,105859
129487,3,3,1,100346,4948,FALSE,105859
129488,4,4,1,100346,17100,FALSE,105859
129489,5,5,.,100346,4948,FALSE,105859
129490,6,6,1,100346,4948,FALSE,105859
129491,1,1,1,100348,4948,FALSE,105860
129492,2,2,1,100348,17100,FALSE,105860
129493,3,3,.,100348,4948,FALSE,105860
129494,4,4,1,100348,4948,FALSE,105860
129495,5,5,1,100348,17100,FALSE,105860
129496,6,6,1,100348,4948,FALSE,105860
129497,1,1,.,100352,4948,FALSE,105861
129498,2,2,4,100352,4948,TRUE,105861
129499,3,3,.,100352,4948,FALSE,105861
129500,4,4,1,100352,4948,FALSE,105861
129501,5,5,1,100352,17100,FALSE,105861
129502,6,6,1,100352,4948,FALSE,105861
129503,1,1,4,100348,4948,TRUE,105862
129504,2,2,1,100348,4948,FALSE,105862
129505,3,3,.,100348,17100,FALSE,105862
129506,4,4,.,100348,17100,FALSE,105862
129507,5,5,.,100348,17100,FALSE,105862
129508,6,6,1,100348,17100,FALSE,105862
129509,1,1,.,100352,17100,FALSE,105863
129510,2,2,1,100352,17100,FALSE,105863
129511,3,3,1,100352,4948,FALSE,105863
129512,4,4,1,100352,17100,FALSE,105863
129513,5,5,4,100352,4948,TRUE,105863
129514,6,6,.,100352,4948,FALSE,105863
129515,1,1,.,100348,17100,FALSE,105864
129516,2,2,1,100348,17100,FALSE,105864
129517,3,3,1,100348,4948,FALSE,105864
129518,4,4,1,100348,17100,FALSE,105864
129519,5,5,5Wd,100348,4948,FALSE,105864
129520,5,6,1,100348,4948,FALSE,105864
129521,6,7,.,100348,17100,FALSE,105864
129522,1,1,1,100341,4948,FALSE,105865
129523,2,2,.,100341,17100,FALSE,105865
129524,3,3,2,100341,17100,FALSE,105865
129525,4,4,.,100341,17100,FALSE,105865
129526,5,5,1,100341,17100,FALSE,105865
129527,6,6,4,100341,4948,TRUE,105865
129528,1,1,1,100343,17100,FALSE,105866
129529,2,2,1,100343,4948,FALSE,105866
129530,3,3,1,100343,17100,FALSE,105866
129531,4,4,.,100343,4948,FALSE,105866
129532,5,5,1,100343,4948,FALSE,105866
129533,6,6,1Lb,100343,17100,FALSE,105866
129534,1,1,.,100350,17100,FALSE,105867
129535,2,2,2,100350,17100,FALSE,105867
129536,3,3,W,100350,17100,FALSE,105867
129537,4,4,.,100350,5022,FALSE,105867
129538,5,5,1,100350,5022,FALSE,105867
129539,6,6,4,100350,4948,TRUE,105867
129540,1,1,.,100343,5022,FALSE,105868
129541,2,2,1,100343,5022,FALSE,105868
129542,3,3,2,100343,4948,FALSE,105868
129543,4,4,2,100343,4948,FALSE,105868
129544,5,5,1,100343,4948,FALSE,105868
129545,6,6,.,100343,5022,FALSE,105868
129546,1,1,1,100350,4948,FALSE,105869
129547,2,2,2,100350,5022,FALSE,105869
129548,3,3,.,100350,5022,FALSE,105869
129549,4,4,W,100350,5022,FALSE,105869
129550,5,5,1,100350,100626,FALSE,105869
129551,6,6,.,100350,4948,FALSE,105869
129552,1,1,.,100349,100626,FALSE,105870
129553,2,2,W,100349,100626,FALSE,105870
129554,3,3,.,100349,5143,FALSE,105870
129555,4,4,4,100349,5143,TRUE,105870
129556,5,5,.,100349,5143,FALSE,105870
129557,6,6,.,100349,5143,FALSE,105870
129558,1,1,1,100350,4948,FALSE,105871
129559,2,2,5Wd,100350,5143,FALSE,105871
129560,2,3,1,100350,5143,FALSE,105871
129561,3,4,2,100350,4948,FALSE,105871
129562,4,5,1,100350,4948,FALSE,105871
129563,5,6,.,100350,5143,FALSE,105871
129564,6,7,1,100350,5143,FALSE,105871
129565,1,1,.,100349,5143,FALSE,105872
129566,2,2,1,100349,5143,FALSE,105872
129567,3,3,1,100349,4948,FALSE,105872
129568,4,4,1,100349,5143,FALSE,105872
129569,5,5,2,100349,4948,FALSE,105872
129570,6,6,1,100349,4948,FALSE,105872
129571,1,1,1,100348,4948,FALSE,105873
129572,2,2,.,100348,5143,FALSE,105873
129573,3,3,1,100348,5143,FALSE,105873
129574,4,4,1,100348,4948,FALSE,105873
129575,5,5,1,100348,5143,FALSE,105873
129576,6,6,1,100348,4948,FALSE,105873
129577,1,1,1,100343,4948,FALSE,105874
129578,2,2,4,100343,5143,TRUE,105874
129579,3,3,1,100343,5143,FALSE,105874
129580,4,4,3Nb,100343,4948,FALSE,105874
129581,4,5,1Wd,100343,4948,FALSE,105874
129582,4,6,4,100343,4948,TRUE,105874
129583,5,7,2,100343,4948,FALSE,105874
129584,6,8,1,100343,4948,FALSE,105874
129585,1,1,2,100348,4948,FALSE,105875
129586,2,2,1,100348,4948,FALSE,105875
129587,3,3,2,100348,5143,FALSE,105875
129588,4,4,.,100348,5143,FALSE,105875
129589,5,5,.,100348,5143,FALSE,105875
129590,6,6,1Wd,100348,5143,FALSE,105875
129591,6,7,1Lb,100348,5143,FALSE,105875
129592,1,1,.,100349,5143,FALSE,105876
129593,2,2,6,100349,5143,TRUE,105876
129594,3,3,1,100349,5143,FALSE,105876
129595,4,4,1B,100349,4948,FALSE,105876
129596,5,5,1,100349,5143,FALSE,105876
129597,6,6,W,100349,4948,FALSE,105876
129598,1,1,.,100348,5143,FALSE,105877
129599,2,2,1,100348,5143,FALSE,105877
129600,3,3,.,100348,1794,FALSE,105877
129601,4,4,1,100348,1794,FALSE,105877
129602,5,5,1,100348,5143,FALSE,105877
129603,6,6,6,100348,1794,TRUE,105877
129604,1,1,1,100349,5143,FALSE,105878
129605,2,2,1,100349,1794,FALSE,105878
129606,3,3,2,100349,5143,FALSE,105878
129607,4,4,2,100349,5143,FALSE,105878
129608,5,5,2,100349,5143,FALSE,105878
129609,6,6,1B,100349,5143,FALSE,105878
129610,1,1,1,20839,103538,FALSE,105879
129611,2,2,.,20839,100471,FALSE,105879
129612,3,3,.,20839,100471,FALSE,105879
129613,4,4,2,20839,100471,FALSE,105879
129614,5,5,.,20839,100471,FALSE,105879
129615,6,6,1,20839,100471,FALSE,105879
